hgnc:12028	HSP90B1	IPR001404	Heat shock protein Hsp90 family	71	744	NP_003290.1
hgnc:12028	HSP90B1	IPR003594	Histidine kinase/HSP90-like ATPase	96	254	NP_003290.1
hgnc:12028	HSP90B1	IPR019805	Heat shock protein Hsp90, conserved site	94	103	NP_003290.1
hgnc:12028	HSP90B1	IPR020575	Heat shock protein Hsp90, N-terminal	74	94	NP_003290.1
hgnc:1579	CCNB1	IPR004367	Cyclin, C-terminal domain	300	417	NP_114172.1
hgnc:1579	CCNB1	IPR006671	Cyclin, N-terminal	173	297	NP_114172.1
hgnc:1579	CCNB1	IPR013763	Cyclin-like	207	291	NP_114172.1
hgnc:1579	CCNB1	IPR039361	Cyclin	1	431	NP_114172.1
hgnc:29823	MYL6B	IPR002048	EF-hand domain	64	99	NP_002466.1
hgnc:5114	HOXB3	IPR001356	Homeobox domain	189	245	NP_002137.4
hgnc:5114	HOXB3	IPR001827	Homeobox protein, antennapedia type, conserved site	129	134	NP_002137.4
hgnc:5114	HOXB3	IPR017970	Homeobox, conserved site	221	244	NP_002137.4
hgnc:5114	HOXB3	IPR020479	Homeobox domain, metazoa	210	221	NP_002137.4
hgnc:5114	HOXB3	IPR025281	Domain of unknown function DUF4074	366	429	NP_002137.4
hgnc:5113	HOXB2	IPR001356	Homeobox domain	144	200	NP_002136.1
hgnc:5113	HOXB2	IPR001827	Homeobox protein, antennapedia type, conserved site	94	99	NP_002136.1
hgnc:5113	HOXB2	IPR017970	Homeobox, conserved site	176	199	NP_002136.1
hgnc:5113	HOXB2	IPR020479	Homeobox domain, metazoa	165	176	NP_002136.1
hgnc:5111	HOXB1	IPR001356	Homeobox domain	207	260	NP_002135.2
hgnc:5111	HOXB1	IPR017970	Homeobox, conserved site	236	259	NP_002135.2
hgnc:5111	HOXB1	IPR020479	Homeobox domain, metazoa	225	236	NP_002135.2
hgnc:11009	SLC2A4	IPR002441	Glucose transporter, type 4 (GLUT4)	54	62	NP_001033.1
hgnc:11009	SLC2A4	IPR003663	Sugar/inositol transporter	35	45	NP_001033.1
hgnc:11009	SLC2A4	IPR005828	Major facilitator,  sugar transporter-like	28	483	NP_001033.1
hgnc:11009	SLC2A4	IPR005829	Sugar transporter, conserved site	340	356	NP_001033.1
hgnc:11009	SLC2A4	IPR020846	Major facilitator superfamily domain	27	472	NP_001033.1
hgnc:11153	SNRPB	IPR001163	LSM domain, eukaryotic/archaea-type	10	81	NP_937859.1
hgnc:11153	SNRPB	IPR017131	Small ribonucleoprotein associated, SmB/SmN	1	240	NP_937859.1
hgnc:12442	TYR	IPR002227	Tyrosinase copper-binding domain	172	402	NP_000363.1
hgnc:5381	IDE	IPR001431	Peptidase M16, zinc-binding site	95	118	NP_004960.2
hgnc:5381	IDE	IPR007863	Peptidase M16, C-terminal	238	416	NP_004960.2
hgnc:5381	IDE	IPR011765	Peptidase M16, N-terminal	74	211	NP_004960.2
hgnc:5381	IDE	IPR032632	Peptidase M16, middle/third domain	422	702	NP_004960.2
hgnc:4444	GP9	IPR000372	Leucine-rich repeat N-terminal domain	19	50	NP_000165.1
hgnc:4444	GP9	IPR000483	Cysteine-rich flanking region, C-terminal	85	136	NP_000165.1
hgnc:5993	IL1R1	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain	387	548	NP_001307914.1
hgnc:5993	IL1R1	IPR003599	Immunoglobulin subtype	28	108	NP_001307914.1
hgnc:5993	IL1R1	IPR004074	Interleukin-1 receptor type I/II	37	49	NP_001307914.1
hgnc:5993	IL1R1	IPR004076	Interleukin-1 receptor type 1	2	16	NP_001307914.1
hgnc:5993	IL1R1	IPR007110	Immunoglobulin-like domain	130	211	NP_001307914.1
hgnc:5993	IL1R1	IPR015621	Interleukin-1 receptor family	1	556	NP_001307914.1
hgnc:5993	IL1R1	IPR041416	IL-1Ra-like, immunoglobulin domain	71	108	NP_001307914.1
hgnc:7176	MMP9	IPR000562	Fibronectin type II domain	230	271	NP_004985.2
hgnc:7176	MMP9	IPR000585	Hemopexin-like domain	514	704	NP_004985.2
hgnc:7176	MMP9	IPR001818	Peptidase M10, metallopeptidase	115	444	NP_004985.2
hgnc:7176	MMP9	IPR002477	Peptidoglycan binding-like	41	94	NP_004985.2
hgnc:7176	MMP9	IPR006026	Peptidase, metallopeptidase	112	445	NP_004985.2
hgnc:7176	MMP9	IPR018486	Hemopexin, conserved site	556	571	NP_004985.2
hgnc:7176	MMP9	IPR021158	Peptidase M10A, cysteine switch, zinc binding site	97	104	NP_004985.2
hgnc:7176	MMP9	IPR021190	Peptidase M10A	1	218	NP_004985.2
hgnc:7176	MMP9	IPR028688	Matrix metalloproteinase-9	5	702	NP_004985.2
hgnc:7176	MMP9	IPR033739	Peptidase M10A, catalytic domain	115	444	NP_004985.2
hgnc:6009	IL2RB	IPR003531	Short hematopoietin receptor, family 1, conserved site	198	229	NP_001333152.1
hgnc:6009	IL2RB	IPR003961	Fibronectin type III	134	234	NP_001333152.1
hgnc:6009	IL2RB	IPR040951	Interleukin-2 receptor subunit beta, N-terminal	32	123	NP_001333152.1
hgnc:2280	COX6B1	IPR003213	Cytochrome c oxidase, subunit VIb	20	81	NP_001854.1
hgnc:9212	POU2F1	IPR000327	POU-specific domain	284	354	NP_002688.3
hgnc:9212	POU2F1	IPR000972	Octamer-binding transcription factor	181	196	NP_002688.3
hgnc:9212	POU2F1	IPR001356	Homeobox domain	380	436	NP_002688.3
hgnc:9212	POU2F1	IPR013847	POU domain	299	316	NP_002688.3
hgnc:9212	POU2F1	IPR017970	Homeobox, conserved site	412	435	NP_002688.3
hgnc:5045	HNRNPL	IPR000504	RNA recognition motif domain	106	155	NP_001524.2
hgnc:5045	HNRNPL	IPR006536	HnRNP-L/PTB	100	587	NP_001524.2
hgnc:5045	HNRNPL	IPR021790	PTBP1, RNA recognition motif 2-like	191	269	NP_001524.2
hgnc:5045	HNRNPL	IPR034816	hnRNP-L, RNA recognition motif 3	383	456	NP_001524.2
hgnc:5045	HNRNPL	IPR034817	hnRNP-L, RNA recognition motif 4	499	582	NP_001524.2
hgnc:5045	HNRNPL	IPR035005	hnRNP-L, RNA recognition motif 1	100	179	NP_001524.2
hgnc:5045	HNRNPL	IPR035008	hnRNP-L, RNA recognition motif 2	189	288	NP_001524.2
hgnc:4075	GABRA1	IPR001390	Gamma-aminobutyric-acid A receptor, alpha subunit	40	51	NP_001121120.1
hgnc:4075	GABRA1	IPR005431	Gamma-aminobutyric-acid A receptor, alpha 1 subunit	1	26	NP_001121120.1
hgnc:4075	GABRA1	IPR006028	Gamma-aminobutyric acid A receptor/Glycine receptor alpha	253	273	NP_001121120.1
hgnc:4075	GABRA1	IPR006029	Neurotransmitter-gated ion-channel transmembrane domain	257	341	NP_001121120.1
hgnc:4075	GABRA1	IPR006201	Neurotransmitter-gated ion-channel	88	104	NP_001121120.1
hgnc:4075	GABRA1	IPR006202	Neurotransmitter-gated ion-channel ligand-binding domain	43	250	NP_001121120.1
hgnc:4075	GABRA1	IPR018000	Neurotransmitter-gated ion-channel, conserved site	166	180	NP_001121120.1
hgnc:2678	DARS1	IPR002312	Aspartyl/Asparaginyl-tRNA synthetase, class IIb	246	258	NP_001340.2
hgnc:2678	DARS1	IPR004364	Aminoacyl-tRNA synthetase, class II (D/K/N)	176	495	NP_001340.2
hgnc:2678	DARS1	IPR004365	OB-fold nucleic acid binding domain, AA-tRNA synthetase-type	60	145	NP_001340.2
hgnc:2678	DARS1	IPR004523	Aspartate-tRNA synthetase, type 2	43	501	NP_001340.2
hgnc:2678	DARS1	IPR006195	Aminoacyl-tRNA synthetase, class II	196	501	NP_001340.2
hgnc:6059	IDO1	IPR000898	Indoleamine 2,3-dioxygenase	13	397	NP_002155.1
hgnc:2671	DAO	IPR006076	FAD dependent oxidoreductase	2	328	NP_001908.3
hgnc:2671	DAO	IPR006181	D-amino acid oxidase, conserved site	305	323	NP_001908.3
hgnc:2671	DAO	IPR023209	D-amino-acid oxidase	1	343	NP_001908.3
hgnc:3488	ETS1	IPR000418	Ets domain	336	415	NP_005229.1
hgnc:3488	ETS1	IPR003118	Pointed domain	54	135	NP_005229.1
hgnc:3488	ETS1	IPR016311	Transforming protein C-ets	14	441	NP_005229.1
hgnc:3488	ETS1	IPR041886	Protein C-ets-1, pointed domain	51	138	NP_005229.1
hgnc:6207	JUP	IPR013284	Beta-catenin	78	98	NP_068831.1
hgnc:6207	JUP	IPR030461	Junction plakoglobin	1	742	NP_068831.1
hgnc:12582	UQCRB	IPR003197	Cytochrome b-c1 complex subunit 7	10	106	NP_006285.1
hgnc:6596	LIF	IPR001581	Leukemia inhibitory factor /oncostatin	43	202	NP_002300.1
hgnc:6596	LIF	IPR003624	Leukemia inhibitory factor	11	35	NP_002300.1
hgnc:6596	LIF	IPR019827	Leukemia inhibitory factor /oncostatin, conserved site	173	192	NP_002300.1
hgnc:3489	ETS2	IPR000418	Ets domain	364	443	NP_005230.1
hgnc:3489	ETS2	IPR003118	Pointed domain	88	169	NP_005230.1
hgnc:3489	ETS2	IPR016311	Transforming protein C-ets	1	469	NP_005230.1
hgnc:3489	ETS2	IPR027276	Transforming protein C-ets-2	1	469	NP_005230.1
hgnc:1097	BRAF	IPR000719	Protein kinase domain	457	717	NP_004324.2
hgnc:1097	BRAF	IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain	458	712	NP_004324.2
hgnc:1097	BRAF	IPR002219	Protein kinase C-like, phorbol ester/diacylglycerol-binding domain	235	280	NP_004324.2
hgnc:1097	BRAF	IPR003116	Raf-like Ras-binding	157	225	NP_004324.2
hgnc:1097	BRAF	IPR008271	Serine/threonine-protein kinase, active site	572	584	NP_004324.2
hgnc:1097	BRAF	IPR017441	Protein kinase, ATP binding site	463	483	NP_004324.2
hgnc:1097	BRAF	IPR020454	Diacylglycerol/phorbol-ester binding	232	246	NP_004324.2
hgnc:2296	CPA1	IPR000834	Peptidase M14, carboxypeptidase A	128	405	NP_001859.1
hgnc:2296	CPA1	IPR003146	Carboxypeptidase, activation peptide	27	100	NP_001859.1
hgnc:2296	CPA1	IPR034248	Carboxypeptidase A, carboxypeptidase domain	117	417	NP_001859.1
hgnc:2299	CPB1	IPR000834	Peptidase M14, carboxypeptidase A	125	403	NP_001862.2
hgnc:2299	CPB1	IPR003146	Carboxypeptidase, activation peptide	28	104	NP_001862.2
hgnc:2299	CPB1	IPR034253	Carboxypeptidase B, carboxypeptidase domain	114	413	NP_001862.2
hgnc:2298	CPA3	IPR000834	Peptidase M14, carboxypeptidase A	125	403	NP_001861.2
hgnc:2298	CPA3	IPR003146	Carboxypeptidase, activation peptide	27	103	NP_001861.2
hgnc:2298	CPA3	IPR034253	Carboxypeptidase B, carboxypeptidase domain	114	413	NP_001861.2
hgnc:3559	FABP4	IPR000463	Cytosolic fatty-acid binding	5	27	NP_001433.1
hgnc:3559	FABP4	IPR000566	Lipocalin/cytosolic fatty-acid binding domain	6	131	NP_001433.1
hgnc:3559	FABP4	IPR031259	Intracellular lipid binding protein	1	131	NP_001433.1
hgnc:3559	FABP4	IPR033073	Fatty acid-binding protein 4	1	131	NP_001433.1
hgnc:4341	GLUL	IPR008146	Glutamine synthetase, catalytic domain	114	356	NP_002056.2
hgnc:4341	GLUL	IPR008147	Glutamine synthetase, beta-Grasp domain	28	103	NP_002056.2
hgnc:4341	GLUL	IPR027302	Glutamine synthetase, N-terminal conserved site	62	79	NP_002056.2
hgnc:4341	GLUL	IPR027303	Glutamine synthetase, glycine-rich site	241	257	NP_002056.2
hgnc:381	AKR1B1	IPR018170	Aldo/keto reductase, conserved site	145	162	NP_001619.1
hgnc:381	AKR1B1	IPR020471	Aldo-keto reductase	1	316	NP_001619.1
hgnc:381	AKR1B1	IPR023210	NADP-dependent oxidoreductase domain	16	289	NP_001619.1
hgnc:500	ANPEP	IPR001930	Peptidase M1, alanine aminopeptidase/leukotriene A4 hydrolase	218	233	NP_001141.2
hgnc:500	ANPEP	IPR014782	Peptidase M1, membrane alanine aminopeptidase	316	543	NP_001141.2
hgnc:500	ANPEP	IPR024571	ERAP1-like C-terminal domain	619	945	NP_001141.2
hgnc:500	ANPEP	IPR034016	Aminopeptidase N-type	84	545	NP_001141.2
hgnc:9705	PVR	IPR003599	Immunoglobulin subtype	34	142	NP_006496.4
hgnc:9705	PVR	IPR007110	Immunoglobulin-like domain	24	123	NP_006496.4
hgnc:9705	PVR	IPR013106	Immunoglobulin V-set domain	33	142	NP_006496.4
hgnc:9705	PVR	IPR013162	CD80-like, immunoglobulin C2-set	148	231	NP_006496.4
hgnc:9802	RAC2	IPR001806	Small GTPase	5	177	NP_002863.1
hgnc:9802	RAC2	IPR003578	Small GTPase Rho	1	192	NP_002863.1
hgnc:9802	RAC2	IPR005225	Small GTP-binding protein domain	1	142	NP_002863.1
hgnc:2312	CPN1	IPR000834	Peptidase M14, carboxypeptidase A	34	329	NP_001299.1
hgnc:2312	CPN1	IPR027063	Carboxypeptidase N catalytic chain	1	457	NP_001299.1
hgnc:2312	CPN1	IPR033814	Carboxypeptidase N, N-terminal domain	25	337	NP_001299.1
hgnc:4621	GSPT1	IPR000795	Translational (tr)-type GTP-binding domain	72	271	NP_001123479.1
hgnc:4621	GSPT1	IPR004160	Translation elongation factor EFTu/EF1A, C-terminal	391	494	NP_001123479.1
hgnc:4621	GSPT1	IPR004161	Translation elongation factor EFTu-like, domain 2	314	381	NP_001123479.1
hgnc:4621	GSPT1	IPR031157	Tr-type G domain, conserved site	128	143	NP_001123479.1
hgnc:7611	MYOD1	IPR002546	Myogenic muscle-specific protein, N-terminal	27	109	NP_002469.2
hgnc:7611	MYOD1	IPR011598	Myc-type, basic helix-loop-helix (bHLH) domain	110	161	NP_002469.2
hgnc:7611	MYOD1	IPR022032	Myogenic determination factor 5	191	259	NP_002469.2
hgnc:7611	MYOD1	IPR039704	Myogenic factor	1	320	NP_002469.2
hgnc:7612	MYOG	IPR002546	Myogenic muscle-specific protein, N-terminal	1	81	NP_002470.2
hgnc:7612	MYOG	IPR011598	Myc-type, basic helix-loop-helix (bHLH) domain	82	133	NP_002470.2
hgnc:7612	MYOG	IPR039704	Myogenic factor	1	224	NP_002470.2
hgnc:6029	IL9	IPR018049	Interleukin-7/Interleukin-9, conserved site	120	129	NP_000581.1
hgnc:6029	IL9	IPR020447	Interleukin-9	52	62	NP_000581.1
hgnc:8889	PGAM2	IPR001345	Phosphoglycerate/bisphosphoglycerate mutase, active site	8	17	NP_000281.2
hgnc:8889	PGAM2	IPR005952	Phosphoglycerate mutase 1	3	233	NP_000281.2
hgnc:8889	PGAM2	IPR013078	Histidine phosphatase superfamily, clade-1	6	125	NP_000281.2
hgnc:5439	IFNGR1	IPR003961	Fibronectin type III	9	112	NP_000407.1
hgnc:5439	IFNGR1	IPR008355	Interferon gamma receptor alpha subunit	97	111	NP_000407.1
hgnc:5439	IFNGR1	IPR021126	Interferon gamma receptor, poxvirus/mammal	161	317	NP_000407.1
hgnc:713	ARSA	IPR000917	Sulfatase, N-terminal	21	346	NP_001078897.1
hgnc:713	ARSA	IPR024607	Sulfatase, conserved site	115	125	NP_001078897.1
hgnc:924	B4GALT1	IPR003859	Beta-1,4-galactosyltransferase	212	231	NP_001488.2
hgnc:924	B4GALT1	IPR027791	Galactosyltransferase, C-terminal	267	343	NP_001488.2
hgnc:924	B4GALT1	IPR027995	Galactosyltransferase, N-terminal	130	262	NP_001488.2
hgnc:125	ACP3	IPR000560	Histidine phosphatase superfamily, clade-2	60	331	NP_001090.2
hgnc:125	ACP3	IPR033379	Histidine acid phosphatase active site	35	49	NP_001090.2
hgnc:12691	EZR	IPR000299	FERM domain	5	295	NP_003370.2
hgnc:12691	EZR	IPR000798	Ezrin/radixin/moesin-like	17	36	NP_003370.2
hgnc:12691	EZR	IPR011174	Ezrin/radixin/moesin	1	586	NP_003370.2
hgnc:12691	EZR	IPR018979	FERM, N-terminal	9	68	NP_003370.2
hgnc:12691	EZR	IPR018980	FERM, C-terminal PH-like domain	210	298	NP_003370.2
hgnc:12691	EZR	IPR019747	FERM conserved site	58	88	NP_003370.2
hgnc:12691	EZR	IPR019748	FERM central domain	93	206	NP_003370.2
hgnc:12691	EZR	IPR019749	Band 4.1 domain	37	49	NP_003370.2
hgnc:12691	EZR	IPR041789	ERM family, FERM domain C-lobe	200	296	NP_003370.2
hgnc:853	ATP6V1B1	IPR000194	ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain	167	393	NP_001683.2
hgnc:853	ATP6V1B1	IPR004100	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain	44	110	NP_001683.2
hgnc:853	ATP6V1B1	IPR005723	ATPase, V1 complex, subunit B	40	502	NP_001683.2
hgnc:853	ATP6V1B1	IPR020003	ATPase, alpha/beta subunit, nucleotide-binding domain, active site	384	393	NP_001683.2
hgnc:853	ATP6V1B1	IPR022879	V-type ATP synthase regulatory subunit B/beta	38	502	NP_001683.2
hgnc:3791	FOLR1	IPR004269	Folate receptor	1	257	NP_057941.1
hgnc:3791	FOLR1	IPR018143	Folate receptor-like	36	211	NP_057941.1
hgnc:3791	FOLR1	IPR032935	Folate receptor alpha	1	257	NP_057941.1
hgnc:784	ATF2	IPR004827	Basic-leucine zipper domain	354	411	NP_001243019.1
hgnc:784	ATF2	IPR013087	Zinc finger C2H2-type	27	49	NP_001243019.1
hgnc:784	ATF2	IPR016378	Transcription factor cyclic AMP-dependent, CRE-BP1-type	19	505	NP_001243019.1
hgnc:784	ATF2	IPR029836	cAMP-dependent transcription factor ATF-2	17	505	NP_001243019.1
hgnc:12515	UCHL3	IPR001578	Peptidase C12, ubiquitin carboxyl-terminal hydrolase	6	214	NP_005993.1
hgnc:6240	KCNE1	IPR000369	Potassium channel, voltage-dependent, beta subunit, KCNE	2	126	NP_001257334.1
hgnc:6240	KCNE1	IPR005424	Potassium channel, voltage-dependent, beta subunit, KCNE1	9	20	NP_001257334.1
hgnc:1633	CD19	IPR003599	Immunoglobulin subtype	23	116	NP_001761.3
hgnc:1633	CD19	IPR007110	Immunoglobulin-like domain	20	98	NP_001761.3
hgnc:1633	CD19	IPR042341	B-lymphocyte antigen CD19	1	556	NP_001761.3
hgnc:13718	FOSL1	IPR000837	AP-1 transcription factor	39	56	NP_005429.1
hgnc:13718	FOSL1	IPR004827	Basic-leucine zipper domain	103	162	NP_005429.1
hgnc:13718	FOSL1	IPR029815	Fos-related antigen 1	1	271	NP_005429.1
hgnc:3798	FOSL2	IPR000837	AP-1 transcription factor	49	66	NP_005244.1
hgnc:3798	FOSL2	IPR004827	Basic-leucine zipper domain	122	181	NP_005244.1
hgnc:3798	FOSL2	IPR029814	Fos-related antigen 2	1	326	NP_005244.1
hgnc:4705	GYPE	IPR001195	Glycophorin	1	78	NP_941391.2
hgnc:5154	HPGD	IPR002347	Short-chain dehydrogenase/reductase SDR	6	198	NP_000851.2
hgnc:5154	HPGD	IPR020904	Short-chain dehydrogenase/reductase, conserved site	138	166	NP_000851.2
hgnc:12657	VAV1	IPR000219	Dbl homology (DH) domain	198	371	NP_005419.2
hgnc:12657	VAV1	IPR000980	SH2 domain	671	745	NP_005419.2
hgnc:12657	VAV1	IPR001331	Guanine-nucleotide dissociation stimulator, CDC24, conserved site	322	347	NP_005419.2
hgnc:12657	VAV1	IPR001452	SH3 domain	617	652	NP_005419.2
hgnc:12657	VAV1	IPR001715	Calponin homology domain	1	119	NP_005419.2
hgnc:12657	VAV1	IPR001849	Pleckstrin homology domain	406	503	NP_005419.2
hgnc:12657	VAV1	IPR002219	Protein kinase C-like, phorbol ester/diacylglycerol-binding domain	516	565	NP_005419.2
hgnc:12657	VAV1	IPR003096	Smooth muscle protein/calponin	33	48	NP_005419.2
hgnc:12657	VAV1	IPR022613	Calmodulin-regulated spectrin-associated protein, CH domain	19	102	NP_005419.2
hgnc:12657	VAV1	IPR028530	Protein vav1	1	845	NP_005419.2
hgnc:12657	VAV1	IPR035729	VAV1 protein, second SH3 domain	786	839	NP_005419.2
hgnc:12657	VAV1	IPR035730	VAV1 protein, first SH3 domain	596	658	NP_005419.2
hgnc:12657	VAV1	IPR035879	VAV1, SH2 domain	665	767	NP_005419.2
hgnc:12657	VAV1	IPR037832	Vav, PH domain	385	508	NP_005419.2
hgnc:3327	ELN	IPR003979	Tropoelastin	1	529	NP_001265844.1
hgnc:2435	CSF2RA	IPR003532	Short hematopoietin receptor, family 2, conserved site	134	165	NP_001155001.1
hgnc:2435	CSF2RA	IPR003961	Fibronectin type III	220	320	NP_001155001.1
hgnc:2435	CSF2RA	IPR015321	Type I cytokine receptor, cytokine-binding domain	123	215	NP_001155001.1
hgnc:2435	CSF2RA	IPR040907	IL-3 receptor alpha chain, N-terminal	35	112	NP_001155001.1
hgnc:651	AREG	IPR000742	EGF-like domain	170	181	NP_001648.1
hgnc:651	AREG	IPR015497	Epidermal growth factor receptor ligand	1	251	NP_001648.1
hgnc:5283	HTN1	IPR030773	Histatin/statherin family	1	57	NP_002150.1
hgnc:5283	HTN1	IPR030774	Histatin-3	1	57	NP_002150.1
hgnc:5284	HTN3	IPR030773	Histatin/statherin family	1	51	NP_000191.1
hgnc:5284	HTN3	IPR030774	Histatin-3	1	51	NP_000191.1
hgnc:6953	CD46	IPR000436	Sushi/SCR/CCP domain	35	88	NP_002380.3
hgnc:6953	CD46	IPR017341	Membrane cofactor protein CD46	1	392	NP_002380.3
hgnc:7849	NME1	IPR001564	Nucleoside diphosphate kinase	4	139	NP_000260.1
hgnc:7849	NME1	IPR023005	Nucleoside diphosphate kinase, active site	115	123	NP_000260.1
hgnc:7849	NME1	IPR034907	Nucleoside diphosphate kinase-like domain	5	138	NP_000260.1
hgnc:2591	CYP11B1	IPR001128	Cytochrome P450	42	489	NP_000488.3
hgnc:2591	CYP11B1	IPR002399	Cytochrome P450, mitochondrial	40	53	NP_000488.3
hgnc:2591	CYP11B1	IPR017972	Cytochrome P450, conserved site	443	452	NP_000488.3
hgnc:2874	NQO1	IPR003680	Flavodoxin-like fold	5	211	NP_000894.1
hgnc:4422	GNS	IPR000917	Sulfatase, N-terminal	47	384	NP_002067.1
hgnc:4422	GNS	IPR012251	N-acetylglucosamine-6-sulfatase	7	552	NP_002067.1
hgnc:4422	GNS	IPR015981	N-acetylglucosamine-6-sulfatase, metazoan	1	551	NP_002067.1
hgnc:4422	GNS	IPR024607	Sulfatase, conserved site	141	151	NP_002067.1
hgnc:13110	ZNF44	IPR001909	Krueppel-associated box	51	92	NP_001157748.1
hgnc:13110	ZNF44	IPR013087	Zinc finger C2H2-type	217	236	NP_001157748.1
hgnc:13044	ZNF250	IPR001909	Krueppel-associated box	22	62	NP_066405.1
hgnc:13044	ZNF250	IPR013087	Zinc finger C2H2-type	199	221	NP_066405.1
hgnc:12680	VEGFA	IPR000072	PDGF/VEGF domain	52	130	NP_001165094.1
hgnc:12680	VEGFA	IPR023581	Platelet-derived growth factor, conserved site	75	87	NP_001165094.1
hgnc:12680	VEGFA	IPR027928	Vascular endothelial growth factor, heparin-binding domain	183	232	NP_001165094.1
hgnc:8931	PHKG2	IPR000719	Protein kinase domain	26	291	NP_000285.1
hgnc:8931	PHKG2	IPR002291	Phosphorylase kinase, gamma catalytic subunit	120	141	NP_000285.1
hgnc:8931	PHKG2	IPR008271	Serine/threonine-protein kinase, active site	149	161	NP_000285.1
hgnc:8931	PHKG2	IPR017441	Protein kinase, ATP binding site	30	53	NP_000285.1
hgnc:1638	CD1E	IPR003597	Immunoglobulin C1-set	227	292	NP_112155.2
hgnc:1638	CD1E	IPR007110	Immunoglobulin-like domain	191	291	NP_112155.2
hgnc:1638	CD1E	IPR011161	MHC class I-like antigen recognition-like	30	204	NP_112155.2
hgnc:1637	CD1D	IPR003597	Immunoglobulin C1-set	220	286	NP_001757.1
hgnc:1637	CD1D	IPR007110	Immunoglobulin-like domain	185	292	NP_001757.1
hgnc:1637	CD1D	IPR011161	MHC class I-like antigen recognition-like	1	198	NP_001757.1
hgnc:5870	IGLL1	IPR003006	Immunoglobulin/major histocompatibility complex, conserved site	192	198	NP_064455.1
hgnc:5870	IGLL1	IPR003597	Immunoglobulin C1-set	116	200	NP_064455.1
hgnc:5870	IGLL1	IPR007110	Immunoglobulin-like domain	114	208	NP_064455.1
hgnc:4920	HIVEP1	IPR013087	Zinc finger C2H2-type	406	428	NP_002105.3
hgnc:4920	HIVEP1	IPR034729	Zinc finger CCHC HIVEP-type	956	986	NP_002105.3
hgnc:714	ARSB	IPR000917	Sulfatase, N-terminal	45	363	NP_000037.2
hgnc:714	ARSB	IPR024607	Sulfatase, conserved site	137	147	NP_000037.2
hgnc:8615	PAX1	IPR001523	Paired domain	100	222	NP_006183.2
hgnc:8615	PAX1	IPR033206	Paired box protein PAX1	40	461	NP_006183.2
hgnc:8615	PAX1	IPR043182	Paired DNA-binding domain	132	148	NP_006183.2
hgnc:8615	PAX1	IPR043565	PAX family	40	461	NP_006183.2
hgnc:10404	RPS2	IPR000851	Ribosomal protein S5	1	293	NP_002943.2
hgnc:10404	RPS2	IPR005324	Ribosomal protein S5, C-terminal	185	256	NP_002943.2
hgnc:10404	RPS2	IPR005711	Ribosomal protein S5, eukaryotic/archaeal	54	262	NP_002943.2
hgnc:10404	RPS2	IPR013810	Ribosomal protein S5, N-terminal	102	166	NP_002943.2
hgnc:10404	RPS2	IPR018192	Ribosomal protein S5, N-terminal, conserved site	119	151	NP_002943.2
hgnc:1943	CHN1	IPR000198	Rho GTPase-activating protein domain	282	431	NP_001813.1
hgnc:1943	CHN1	IPR000980	SH2 domain	50	118	NP_001813.1
hgnc:1943	CHN1	IPR002219	Protein kinase C-like, phorbol ester/diacylglycerol-binding domain	206	257	NP_001813.1
hgnc:1943	CHN1	IPR017356	Chimaerin	3	459	NP_001813.1
hgnc:1943	CHN1	IPR020454	Diacylglycerol/phorbol-ester binding	203	217	NP_001813.1
hgnc:1943	CHN1	IPR035840	Chimaerin, SH2 domain	42	128	NP_001813.1
hgnc:1943	CHN1	IPR037860	Chimaerin, RhoGAP domain	266	459	NP_001813.1
hgnc:11634	TCF4	IPR011598	Myc-type, basic helix-loop-helix (bHLH) domain	565	618	NP_003190.1
hgnc:10860	ST6GAL1	IPR001675	Glycosyl transferase family 29	176	384	NP_003023.1
hgnc:10860	ST6GAL1	IPR012163	Sialyltransferase	1	396	NP_003023.1
hgnc:9831	RAG1	IPR001841	Zinc finger, RING-type	293	332	NP_000439.1
hgnc:9831	RAG1	IPR017907	Zinc finger, RING-type, conserved site	308	317	NP_000439.1
hgnc:9831	RAG1	IPR019485	V(D)J recombination-activating protein 1, Zinc finger	354	383	NP_000439.1
hgnc:9831	RAG1	IPR023336	RAG nonamer-binding domain	392	459	NP_000439.1
hgnc:9831	RAG1	IPR024627	V(D)J recombination-activating protein 1	386	1021	NP_000439.1
hgnc:9831	RAG1	IPR035714	RAG1 importin-binding	12	291	NP_000439.1
hgnc:11633	TCF3	IPR011598	Myc-type, basic helix-loop-helix (bHLH) domain	550	602	NP_003191.1
hgnc:3052	DSP	IPR001452	SH3 domain	458	515	NP_004406.2
hgnc:3052	DSP	IPR028462	Desmoplakin	5	2869	NP_004406.2
hgnc:3052	DSP	IPR041573	Desmoplakin, spectrin-like domain	548	625	NP_004406.2
hgnc:3052	DSP	IPR041615	Desmoplakin, SH3 domain	447	513	NP_004406.2
hgnc:3052	DSP	IPR043197	Plakin	5	2869	NP_004406.2
hgnc:10290	RPA2	IPR014646	Replication factor A protein 2	8	268	NP_002937.1
hgnc:10290	RPA2	IPR014892	Replication protein A, C-terminal	166	262	NP_002937.1
hgnc:10290	RPA2	IPR040260	Replication factor A protein-like	1	270	NP_002937.1
hgnc:7508	MUC1	IPR000082	SEA domain	1043	1127	NP_002447.4
